Wamram mikunanta ramarishqa patsaman	[['wamra[N]+mi[Asrt]'], ['miku[VTr]+na[Pot](N)+n[Poss.3]+ta[Obj]'], ['rama[VTr]+rI[Pct]+shqa[Prf](N)'], ['patsa[N]+man[Dat]']]	[[('Wamra', 'wamra'), ('m', 'mi')], [('miku', 'miku'), ('na', 'na'), ('n', 'n'), ('ta', 'ta')], [('rama', 'rama'), ('ri', 'rI'), ('shqa', 'shqa')], [('patsa', 'patsa'), ('man', 'man')]]
Manka ruraqkunam raquta ashiyan	[['manka[N]'], ['rura[VTr]+q[Agt]+kuna[Pl]+mi[Asrt]'], ['raqu[N]+ta[Obj]'], ['ashi[VTr]+yaA[Pl]+n[3]']]	[[('Manka', 'manka')], [('rura', 'rura'), ('q', 'q'), ('kuna', 'kuna'), ('m', 'mi')], [('raqu', 'raqu'), ('ta', 'ta')], [('ashi', 'ashi'), ('ya', 'yaA'), ('n', 'n')]]
Rarachawmi hachata walluykaayan	[['rara[N]+chaw[Loc]+mi[Asrt]'], ['hacha[N]+ta[Obj]'], ['wallu[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Rara', 'rara'), ('chaw', 'chaw'), ('mi', 'mi')], [('hacha', 'hacha'), ('ta', 'ta')], [('wallu', 'wallu'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Hirkachawmi rashtaykan	[['hirka[N]+chaw[Loc]+mi[Asrt]'], ['rashta[VInt]+YkaA[Prog]+n[3]']]	[[('Hirka', 'hirka'), ('chaw', 'chaw'), ('mi', 'mi')], [('rashta', 'rashta'), ('yka', 'YkaA'), ('n', 'n')]]
Hirkakunachaw uqshakunam rawraykan	[['hirka[N]+kuna[Pl]+chaw[Loc]'], ['uqsha[N]+kuna[Pl]+mi[Asrt]'], ['rawra[VInt]+YkaA[Prog]+n[3]']]	[[('Hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')], [('uqsha', 'uqsha'), ('kuna', 'kuna'), ('m', 'mi')], [('rawra', 'rawra'), ('yka', 'YkaA'), ('n', 'n')]]
Chakrachawmi atska rumikuna kan	[['chakra[N]+chaw[Loc]+mi[Asrt]'], ['atska[ADV]'], ['rumi[N]+kuna[Pl]'], ['ka[AUX]+n[3]']]	[[('Chakra', 'chakra'), ('chaw', 'chaw'), ('mi', 'mi')], [('atska', 'atska')], [('rumi', 'rumi'), ('kuna', 'kuna')], [('ka', 'ka'), ('n', 'n')]]
Nunakunam rumiyashqa tantata mikuykan	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['rumi[N]+yaA[Transf](VInt)+shqa[Prf](N)'], ['tanta[N]+ta[Obj]'], ['miku[VTr]+YkaA[Prog]+n[3]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('rumi', 'rumi'), ('ya', 'yaA'), ('shqa', 'shqa')], [('tanta', 'tanta'), ('ta', 'ta')], [('miku', 'miku'), ('yka', 'YkaA'), ('n', 'n')]]
Wamrakunam rumiyashqa laqatuta tariyashqa hirkakunachaw	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['rumi[N]+yaA[Transf](VInt)+shqa[Prf](N)'], ['laqatu[N]+ta[Obj]'], ['tari[VTr]+yaA[Pl]+shqa[Prf](N)'], ['hirka[N]+kuna[Pl]+chaw[Loc]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('rumi', 'rumi'), ('ya', 'yaA'), ('shqa', 'shqa')], [('laqatu', 'laqatu'), ('ta', 'ta')], [('tari', 'tari'), ('ya', 'yaA'), ('shqa', 'shqa')], [('hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')]]
Warmikunaqa ruripanta tsarirkurmi qatswayan	[['warmi[N]+kuna[Pl]+qa[Top]'], ['ruripa[N]+n[Poss.3]+ta[Obj]'], ['tsari[VTr]+rku[Edu]+r[Cnv](N)+mi[Asrt]'], ['qatswa[VInt]+yaA[Pl]+n[3]']]	[[('Warmi', 'warmi'), ('kuna', 'kuna'), ('qa', 'qa')], [('ruripa', 'ruripa'), ('n', 'n'), ('ta', 'ta')], [('tsari', 'tsari'), ('rku', 'rku'), ('r', 'r'), ('mi', 'mi')], [('qatswa', 'qatswa'), ('ya', 'yaA'), ('n', 'n')]]
Taqay nunaqa sinqasapam	[['taqay[DET]'], ['nuna[N]+qa[Top]'], ['sinqa[N]+sapa[Augm]+mi[Asrt]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('qa', 'qa')], [('sinqa', 'sinqa'), ('sapa', 'sapa'), ('m', 'mi')]]
Taqay nunam sira qaqllayuq	[['taqay[DET]'], ['nuna[N]+mi[Asrt]'], ['sira[N]'], ['qaqlla[N]+yuq[Orn]']]	[[('Taqay', 'taqay')], [('nuna', 'nuna'), ('m', 'mi')], [('sira', 'sira')], [('qaqlla', 'qaqlla'), ('yuq', 'yuq')]]
Yanasaami suqru	[['yanasa[N]+ː[Poss.1Sg]+mi[Asrt]'], ['suqru[ADJ]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('mi', 'mi')], [('suqru', 'suqru')]]
Markaachawmi suwayashqa waakata	[['marka[N]+ː[Poss.1Sg]+chaw[Loc]+mi[Asrt]'], ['suwa[VTr]+yaA[Pl]+shqa[Prf](N)'], ['waaka[N]+ta[Obj]']]	[[('Marka', 'marka'), ('a', 'ː'), ('chaw', 'chaw'), ('mi', 'mi')], [('suwa', 'suwa'), ('ya', 'yaA'), ('shqa', 'shqa')], [('waaka', 'waaka'), ('ta', 'ta')]]
Llulluumi shamawan qishyaykan	[['llullu[N]+ː[Poss.1Sg]+mi[Asrt]'], ['shama[N]+wan[Com]'], ['qishya[VInt]+YkaA[Prog]+n[3]']]	[[('Llullu', 'llullu'), ('u', 'ː'), ('mi', 'mi')], [('shama', 'shama'), ('wan', 'wan')], [('qishya', 'qishya'), ('yka', 'YkaA'), ('n', 'n')]]
Shanallatam mikuykaayaa	[['shana[N]+lla[Lim]+ta[Obj]+mi[Asrt]'], ['miku[VTr]+YkaA[Prog]+yaA[Pl]+ː[1]']]	[[('Shana', 'shana'), ('lla', 'lla'), ('ta', 'ta'), ('m', 'mi')], [('miku', 'miku'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('a', 'ː')]]
Taytaami shapranta rutuykan	[['tayta[N]+ː[Poss.1Sg]+mi[Asrt]'], ['shapra[N]+n[Poss.3]+ta[Obj]'], ['rutu[VTr]+YkaA[Prog]+n[3]']]	[[('Tayta', 'tayta'), ('a', 'ː'), ('mi', 'mi')], [('shapra', 'shapra'), ('n', 'n'), ('ta', 'ta')], [('rutu', 'rutu'), ('yka', 'YkaA'), ('n', 'n')]]
Wamrakunam shawintuta mukuykaayan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['shawintu[N]+ta[Obj]'], ['muku[V]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('shawintu', 'shawintu'), ('ta', 'ta')], [('muku', 'muku'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Shipashkunam armakuykaayan mayuchaw	[['shipash[N]+kuna[Pl]+mi[Asrt]'], ['arma[VTr]+kU[Refl/Mid]+YkaA[Prog]+yaA[Pl]+n[3]'], ['mayu[N]+chaw[Loc]']]	[[('Shipash', 'shipash'), ('kuna', 'kuna'), ('m', 'mi')], [('arma', 'arma'), ('ku', 'kU'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('mayu', 'mayu'), ('chaw', 'chaw')]]
Shullka tsuriimi pukllaykan	[['shullka[N]'], ['tsuri[N]+ː[Poss.1Sg]+mi[Asrt]'], ['puklla[VTr]+YkaA[Prog]+n[3]']]	[[('Shullka', 'shullka')], [('tsuri', 'tsuri'), ('i', 'ː'), ('mi', 'mi')], [('puklla', 'puklla'), ('yka', 'YkaA'), ('n', 'n')]]
Warmim shullurishqa mantsakuywan	[['warmi[N]+mi[Asrt]'], ['shullu[V]+rI[Pct]+shqa[Prf](N)'], ['mantsa[VTr]+kU[Refl/Mid]+y[Inf]+wan[Com]']]	[[('Warmi', 'warmi'), ('m', 'mi')], [('shullu', 'shullu'), ('ri', 'rI'), ('shqa', 'shqa')], [('mantsa', 'mantsa'), ('ku', 'kU'), ('y', 'y'), ('wan', 'wan')]]
Raymipaqmi nunakuna wayinkunata shumaqyatsiyan	[['raymi[N]+paq[Ben]+mi[Asrt]'], ['nuna[N]+kuna[Pl]'], ['wayi[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['shumaq[ADJ]+yaA[Transf](VInt)+tsi[Caus]+yaA[Pl]+n[3]']]	[[('Raymi', 'raymi'), ('paq', 'paq'), ('mi', 'mi')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('wayi', 'wayi'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('shumaq', 'shumaq'), ('ya', 'yaA'), ('tsi', 'tsi'), ('ya', 'yaA'), ('n', 'n')]]
Wamrakunam naranhata shuquyan	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['naranha[N]+ta[Obj]'], ['shuqu[VTr]+yaA[Pl]+n[3]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('naranha', 'naranha'), ('ta', 'ta')], [('shuqu', 'shuqu'), ('ya', 'yaA'), ('n', 'n')]]
Taqshashqa ratashpitam yaku shutuykan	[['taqsha[VTr]+shqa[Prf](N)'], ['ratash[N]+pita[Abl]+mi[Asrt]'], ['yaku[N]'], ['shutu[VInt]+YkaA[Prog]+n[3]']]	[[('Taqsha', 'taqsha'), ('shqa', 'shqa')], [('ratash', 'ratash'), ('pita', 'pita'), ('m', 'mi')], [('yaku', 'yaku')], [('shutu', 'shutu'), ('yka', 'YkaA'), ('n', 'n')]]
Awkin chakinta takaykushqa rumichaw	[['awkin[N]'], ['chaki[N]+n[Poss.3]+ta[Obj]'], ['taka[VTr]+yku[Intens]+shqa[Prf](N)'], ['rumi[N]+chaw[Loc]']]	[[('Awkin', 'awkin')], [('chaki', 'chaki'), ('n', 'n'), ('ta', 'ta')], [('taka', 'taka'), ('yku', 'yku'), ('shqa', 'shqa')], [('rumi', 'rumi'), ('chaw', 'chaw')]]
Machka yakuwan takushqa	[['machka[N]'], ['yaku[N]+wan[Com]'], ['taku[VTr]+shqa[Prf](N)']]	[[('Machka', 'machka')], [('yaku', 'yaku'), ('wan', 'wan')], [('taku', 'taku'), ('shqa', 'shqa')]]
Tamya patsa chaaramushqanam	[['tamya[N]'], ['patsa[N]'], ['chaa[VTr]+rI[Pct]+mu[Cis]+shqa[Prf](N)+na[Acp]+mi[Asrt]']]	[[('Tamya', 'tamya')], [('patsa', 'patsa')], [('chaa', 'chaa'), ('ra', 'rI'), ('mu', 'mu'), ('shqa', 'shqa'), ('na', 'na'), ('m', 'mi')]]
Wamrakunam tantata apayan pikshankunachaw	[['wamra[N]+kuna[Pl]+mi[Asrt]'], ['tanta[N]+ta[Obj]'], ['apa[VTr]+yaA[Pl]+n[3]'], ['piksha[N]+n[Poss.3]+kuna[Pl]+chaw[Loc]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna'), ('m', 'mi')], [('tanta', 'tanta'), ('ta', 'ta')], [('apa', 'apa'), ('ya', 'yaA'), ('n', 'n')], [('piksha', 'piksha'), ('n', 'n'), ('kuna', 'kuna'), ('chaw', 'chaw')]]
Nunam millwata tanun pikshanman	[['nuna[N]+mi[Asrt]'], ['millwa[N]+ta[Obj]'], ['tanu[VTr]+n[3]'], ['piksha[N]+n[Poss.3]+man[Dat]']]	[[('Nuna', 'nuna'), ('m', 'mi')], [('millwa', 'millwa'), ('ta', 'ta')], [('tanu', 'tanu'), ('n', 'n')], [('piksha', 'piksha'), ('n', 'n'), ('man', 'man')]]
Qanyanmi hatun tapashta tarirqaa wayiichaw	[['qanyan[N]+mi[Asrt]'], ['hatun[ADJ]'], ['tapash[N]+ta[Obj]'], ['tari[VTr]+rqa[Pst]+ː[1]'], ['wayi[N]+ː[Poss.1Sg]+chaw[Loc]']]	[[('Qanyan', 'qanyan'), ('mi', 'mi')], [('hatun', 'hatun')], [('tapash', 'tapash'), ('ta', 'ta')], [('tari', 'tari'), ('rqa', 'rqa'), ('a', 'ː')], [('wayi', 'wayi'), ('i', 'ː'), ('chaw', 'chaw')]]
Pishqukunam papata tawshiyan	[['pishqu[N]+kuna[Pl]+mi[Asrt]'], ['papa[N]+ta[Obj]'], ['tawshi[VTr]+yaA[Pl]+n[3]']]	[[('Pishqu', 'pishqu'), ('kuna', 'kuna'), ('m', 'mi')], [('papa', 'papa'), ('ta', 'ta')], [('tawshi', 'tawshi'), ('ya', 'yaA'), ('n', 'n')]]
Wallpam papata tawshipaykan	[['wallpa[N]+mi[Asrt]'], ['papa[N]+ta[Obj]'], ['tawshi[VTr]+paA[Exc]+YkaA[Prog]+n[3]']]	[[('Wallpa', 'wallpa'), ('m', 'mi')], [('papa', 'papa'), ('ta', 'ta')], [('tawshi', 'tawshi'), ('pa', 'paA'), ('yka', 'YkaA'), ('n', 'n')]]
Taytaykim qatswaykan mamaykiwan	[['tayta[N]+yki[Poss.2]+mi[Asrt]'], ['qatswa[VInt]+YkaA[Prog]+n[3]'], ['mama[N]+yki[Poss.2]+wan[Com]']]	[[('Tayta', 'tayta'), ('yki', 'yki'), ('m', 'mi')], [('qatswa', 'qatswa'), ('yka', 'YkaA'), ('n', 'n')], [('mama', 'mama'), ('yki', 'yki'), ('wan', 'wan')]]
Raymichawmi tinyata tukakuykaayan	[['raymi[N]+chaw[Loc]+mi[Asrt]'], ['tinya[N]+ta[Obj]'], ['tuka[V]+kU[Refl/Mid]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Raymi', 'raymi'), ('chaw', 'chaw'), ('mi', 'mi')], [('tinya', 'tinya'), ('ta', 'ta')], [('tuka', 'tuka'), ('ku', 'kU'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Achikaymi wamrakunata tipshin	[['achikay[N]+mi[Asrt]'], ['wamra[N]+kuna[Pl]+ta[Obj]'], ['tipshi[VTr]+n[3]']]	[[('Achikay', 'achikay'), ('mi', 'mi')], [('wamra', 'wamra'), ('kuna', 'kuna'), ('ta', 'ta')], [('tipshi', 'tipshi'), ('n', 'n')]]
Awiluumi tukrunta uqrashqa	[['awilu[N]+ː[Poss.1Sg]+mi[Asrt]'], ['tukru[N]+n[Poss.3]+ta[Obj]'], ['uqra[VTr]+shqa[Prf](N)']]	[[('Awilu', 'awilu'), ('u', 'ː'), ('mi', 'mi')], [('tukru', 'tukru'), ('n', 'n'), ('ta', 'ta')], [('uqra', 'uqra'), ('shqa', 'shqa')]]
Qinwa rurinchawmi tuku punuykan	[['qinwa[N]'], ['ruri[N]+n[Poss.3]+chaw[Loc]+mi[Asrt]'], ['tuku[N]'], ['punu[VInt]+YkaA[Prog]+n[3]']]	[[('Qinwa', 'qinwa')], [('ruri', 'ruri'), ('n', 'n'), ('chaw', 'chaw'), ('mi', 'mi')], [('tuku', 'tuku')], [('punu', 'punu'), ('yka', 'YkaA'), ('n', 'n')]]
Tullpachawmi manka puwaykan	[['tullpa[N]+chaw[Loc]+mi[Asrt]'], ['manka[N]'], ['puwa[VInt]+YkaA[Prog]+n[3]']]	[[('Tullpa', 'tullpa'), ('chaw', 'chaw'), ('mi', 'mi')], [('manka', 'manka')], [('puwa', 'puwa'), ('yka', 'YkaA'), ('n', 'n')]]
Allqum hatun tulluta waqruykan	[['allqu[N]+mi[Asrt]'], ['hatun[ADJ]'], ['tullu[N]+ta[Obj]'], ['waqru[VTr]+YkaA[Prog]+n[3]']]	[[('Allqu', 'allqu'), ('m', 'mi')], [('hatun', 'hatun')], [('tullu', 'tullu'), ('ta', 'ta')], [('waqru', 'waqru'), ('yka', 'YkaA'), ('n', 'n')]]
Qatswaqkunam tumariryan qatswakuykaayan	[['qatswa[VInt]+q[Agt]+kuna[Pl]+mi[Asrt]'], ['tuma[VTr]+rI[Pct]+r[Cnv](N)+yan[Dist]'], ['qatswa[VInt]+kU[Refl/Mid]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Qatswa', 'qatswa'), ('q', 'q'), ('kuna', 'kuna'), ('m', 'mi')], [('tuma', 'tuma'), ('ri', 'rI'), ('r', 'r'), ('yan', 'yan')], [('qatswa', 'qatswa'), ('ku', 'kU'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Awkinmi maqlluyashqa	[['awkin[N]+mi[Asrt]'], ['maqllu[N]+yaA[Transf](VInt)+shqa[Prf](N)']]	[[('Awkin', 'awkin'), ('mi', 'mi')], [('maqllu', 'maqllu'), ('ya', 'yaA'), ('shqa', 'shqa')]]
Taqay shipashqa turinwanmi pukllaykaayan	[['taqay[DET]'], ['shipash[N]+qa[Top]'], ['turi[N]+n[Poss.3]+wan[Com]+mi[Asrt]'], ['puklla[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Taqay', 'taqay')], [('shipash', 'shipash'), ('qa', 'qa')], [('turi', 'turi'), ('n', 'n'), ('wan', 'wan'), ('mi', 'mi')], [('puklla', 'puklla'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Nuqakunaqa papata utsuntinmi mikuyaa	[['nuqakuna[PRON.Prs]+qa[Top]'], ['papa[N]+ta[Obj]'], ['utsu[N]+ntin[Tot]+mi[Asrt]'], ['miku[VTr]+yaA[Pl]+ː[1]']]	[[('Nuqakuna', 'nuqakuna'), ('qa', 'qa')], [('papa', 'papa'), ('ta', 'ta')], [('utsu', 'utsu'), ('ntin', 'ntin'), ('mi', 'mi')], [('miku', 'miku'), ('ya', 'yaA'), ('a', 'ː')]]
Pukllachawmi wamraata utsu putunchaw haytayashqa	[['puklla[N]+chaw[Loc]+mi[Asrt]'], ['wamra[N]+ː[Poss.1Sg]+ta[Obj]'], ['utsu[N]'], ['putu[N]+n[Poss.3]+chaw[Loc]'], ['hayta[VTr]+yaA[Pl]+shqa[Prf](N)']]	[[('Puklla', 'puklla'), ('chaw', 'chaw'), ('mi', 'mi')], [('wamra', 'wamra'), ('a', 'ː'), ('ta', 'ta')], [('utsu', 'utsu')], [('putu', 'putu'), ('n', 'n'), ('chaw', 'chaw')], [('hayta', 'hayta'), ('ya', 'yaA'), ('shqa', 'shqa')]]
Ukushmi harata mikun	[['ukush[N]+mi[Asrt]'], ['hara[N]+ta[Obj]'], ['miku[VTr]+n[3]']]	[[('Ukush', 'ukush'), ('mi', 'mi')], [('hara', 'hara'), ('ta', 'ta')], [('miku', 'miku'), ('n', 'n')]]
Wamrakuna manam ulita rimanmantsu	[['wamra[N]+kuna[Pl]'], ['mana[ADV]+mi[Asrt]'], ['uli[ADJ]+ta[Obj](Adv)'], ['rima[VTr]+n[3]+man[Cond]+tsu[Neg]']]	[[('Wamra', 'wamra'), ('kuna', 'kuna')], [('mana', 'mana'), ('m', 'mi')], [('uli', 'uli'), ('ta', 'ta')], [('rima', 'rima'), ('n', 'n'), ('man', 'man'), ('tsu', 'tsu')]]
Ullqu tsuriimi pukllaykan	[['ullqu[N]'], ['tsuri[N]+ː[Poss.1Sg]+mi[Asrt]'], ['puklla[VTr]+YkaA[Prog]+n[3]']]	[[('Ullqu', 'ullqu')], [('tsuri', 'tsuri'), ('i', 'ː'), ('mi', 'mi')], [('puklla', 'puklla'), ('yka', 'YkaA'), ('n', 'n')]]
Pukyuchawmi atska ultukuna kan	[['pukyu[N]+chaw[Loc]+mi[Asrt]'], ['atska[ADV]'], ['ultu[N]+kuna[Pl]'], ['ka[AUX]+n[3]']]	[[('Pukyu', 'pukyu'), ('chaw', 'chaw'), ('mi', 'mi')], [('atska', 'atska')], [('ultu', 'ultu'), ('kuna', 'kuna')], [('ka', 'ka'), ('n', 'n')]]
Upa nunaqa manam allitsu riman	[['upa[ADJ]'], ['nuna[N]+qa[Top]'], ['mana[ADV]+mi[Asrt]'], ['alli[ADV]+tsu[Neg]'], ['rima[VTr]+n[3]']]	[[('Upa', 'upa')], [('nuna', 'nuna'), ('qa', 'qa')], [('mana', 'mana'), ('m', 'mi')], [('alli', 'alli'), ('tsu', 'tsu')], [('rima', 'rima'), ('n', 'n')]]
Raymichawqa atska aswatam nunakuna upuyan	[['raymi[N]+chaw[Loc]+qa[Top]'], ['atska[ADV]'], ['aswa[N]+ta[Obj]+mi[Asrt]'], ['nuna[N]+kuna[Pl]'], ['upu[VTr]+yaA[Pl]+n[3]']]	[[('Raymi', 'raymi'), ('chaw', 'chaw'), ('qa', 'qa')], [('atska', 'atska')], [('aswa', 'aswa'), ('ta', 'ta'), ('m', 'mi')], [('nuna', 'nuna'), ('kuna', 'kuna')], [('upu', 'upu'), ('ya', 'yaA'), ('n', 'n')]]
Nunakuna patsata uqtiyan	[['nuna[N]+kuna[Pl]'], ['patsa[N]+ta[Obj]'], ['uqti[VTr]+yaA[Pl]+n[3]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna')], [('patsa', 'patsa'), ('ta', 'ta')], [('uqti', 'uqti'), ('ya', 'yaA'), ('n', 'n')]]
Uushakunam uqshata mikuykaayan hirkakunachaw	[['uusha[N]+kuna[Pl]+mi[Asrt]'], ['uqsha[N]+ta[Obj]'], ['miku[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['hirka[N]+kuna[Pl]+chaw[Loc]']]	[[('Uusha', 'uusha'), ('kuna', 'kuna'), ('m', 'mi')], [('uqsha', 'uqsha'), ('ta', 'ta')], [('miku', 'miku'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('hirka', 'hirka'), ('kuna', 'kuna'), ('chaw', 'chaw')]]
Nuna uryanta usharishqa	[['nuna[N]'], ['urya[N]+n[Poss.3]+ta[Obj]'], ['usha[VTr]+rI[Pct]+shqa[Prf](N)']]	[[('Nuna', 'nuna')], [('urya', 'urya'), ('n', 'n'), ('ta', 'ta')], [('usha', 'usha'), ('ri', 'rI'), ('shqa', 'shqa')]]
Yanasaami ushqu mishita tsarishqa taqay hirkachaw	[['yanasa[N]+ː[Poss.1Sg]+mi[Asrt]'], ['ushqu[N]'], ['mishi[N]+ta[Obj]'], ['tsari[VTr]+shqa[Prf](N)'], ['taqay[DET]'], ['hirka[N]+chaw[Loc]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('mi', 'mi')], [('ushqu', 'ushqu')], [('mishi', 'mishi'), ('ta', 'ta')], [('tsari', 'tsari'), ('shqa', 'shqa')], [('taqay', 'taqay')], [('hirka', 'hirka'), ('chaw', 'chaw')]]
Raymipaqmi uushata pishtaykaayan	[['raymi[N]+paq[Ben]+mi[Asrt]'], ['uusha[N]+ta[Obj]'], ['pishta[VTr]+YkaA[Prog]+yaA[Pl]+n[3]']]	[[('Raymi', 'raymi'), ('paq', 'paq'), ('mi', 'mi')], [('uusha', 'uusha'), ('ta', 'ta')], [('pishta', 'pishta'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')]]
Mallim ashmankunata mitsiykan	[['malli[N]+mi[Asrt]'], ['ashma[N]+n[Poss.3]+kuna[Pl]+ta[Obj]'], ['mitsi[VTr]+YkaA[Prog]+n[3]']]	[[('Malli', 'malli'), ('m', 'mi')], [('ashma', 'ashma'), ('n', 'n'), ('kuna', 'kuna'), ('ta', 'ta')], [('mitsi', 'mitsi'), ('yka', 'YkaA'), ('n', 'n')]]
Warmiimi ullquta wachakushqa	[['warmi[N]+ː[Poss.1Sg]+mi[Asrt]'], ['ullqu[N]+ta[Obj]'], ['wacha[VTr]+kU[Refl/Mid]+shqa[Prf](N)']]	[[('Warmi', 'warmi'), ('i', 'ː'), ('mi', 'mi')], [('ullqu', 'ullqu'), ('ta', 'ta')], [('wacha', 'wacha'), ('ku', 'kU'), ('shqa', 'shqa')]]
Chakraami atska papata wachamushqa	[['chakra[N]+ː[Poss.1Sg]+mi[Asrt]'], ['atska[ADV]'], ['papa[N]+ta[Obj]'], ['wacha[VTr]+mu[Cis]+shqa[Prf](N)']]	[[('Chakra', 'chakra'), ('a', 'ː'), ('mi', 'mi')], [('atska', 'atska')], [('papa', 'papa'), ('ta', 'ta')], [('wacha', 'wacha'), ('mu', 'mu'), ('shqa', 'shqa')]]
Taqay quchachawmi kan atska wachwakuna	[['taqay[DET]'], ['qucha[N]+chaw[Loc]+mi[Asrt]'], ['ka[AUX]+n[3]'], ['atska[ADV]'], ['wachwa[N]+kuna[Pl]']]	[[('Taqay', 'taqay')], [('qucha', 'qucha'), ('chaw', 'chaw'), ('mi', 'mi')], [('ka', 'ka'), ('n', 'n')], [('atska', 'atska')], [('wachwa', 'wachwa'), ('kuna', 'kuna')]]
Wallpakunam harata mikuyan	[['wallpa[N]+kuna[Pl]+mi[Asrt]'], ['hara[N]+ta[Obj]'], ['miku[VTr]+yaA[Pl]+n[3]']]	[[('Wallpa', 'wallpa'), ('kuna', 'kuna'), ('m', 'mi')], [('hara', 'hara'), ('ta', 'ta')], [('miku', 'miku'), ('ya', 'yaA'), ('n', 'n')]]
Warmikunam raymipaqqa wallqanta churakuyan	[['warmi[N]+kuna[Pl]+mi[Asrt]'], ['raymi[N]+paq[Ben]+qa[Top]'], ['wallqa[N]+n[Poss.3]+ta[Obj]'], ['chura[VTr]+kU[Refl/Mid]+yaA[Pl]+n[3]']]	[[('Warmi', 'warmi'), ('kuna', 'kuna'), ('m', 'mi')], [('raymi', 'raymi'), ('paq', 'paq'), ('qa', 'qa')], [('wallqa', 'wallqa'), ('n', 'n'), ('ta', 'ta')], [('chura', 'chura'), ('ku', 'kU'), ('ya', 'yaA'), ('n', 'n')]]
Nunakunam qinwata walluykaayan yamtapaq	[['nuna[N]+kuna[Pl]+mi[Asrt]'], ['qinwa[N]+ta[Obj]'], ['wallu[VTr]+YkaA[Prog]+yaA[Pl]+n[3]'], ['yamta[N]+paq[Ben]']]	[[('Nuna', 'nuna'), ('kuna', 'kuna'), ('m', 'mi')], [('qinwa', 'qinwa'), ('ta', 'ta')], [('wallu', 'wallu'), ('ykaa', 'YkaA'), ('ya', 'yaA'), ('n', 'n')], [('yamta', 'yamta'), ('paq', 'paq')]]
Yanasaawanmi wanakukunata rikaakuyaa	[['yanasa[N]+ː[Poss.1Sg]+wan[Com]+mi[Asrt]'], ['wanaku[VInt]+kU[Refl/Mid]+na[Pot](N)+ta[Obj]'], ['rikaa[VTr]+kU[Refl/Mid]+yaA[Pl]+ː[1]']]	[[('Yanasa', 'yanasa'), ('a', 'ː'), ('wan', 'wan'), ('mi', 'mi')], [('wanaku', 'wanaku'), ('ku', 'kU'), ('na', 'na'), ('ta', 'ta')], [('rikaa', 'rikaa'), ('ku', 'kU'), ('ya', 'yaA'), ('a', 'ː')]]
Puriqkunam wankata rurayan naanikunachaw	[['puri[VInt]+q[Agt]+kuna[Pl]+mi[Asrt]'], ['wanka[N]+ta[Obj]'], ['rura[VTr]+yaA[Pl]+n[3]'], ['naani[N]+kuna[Pl]+chaw[Loc]']]	[[('Puri', 'puri'), ('q', 'q'), ('kuna', 'kuna'), ('m', 'mi')], [('wanka', 'wanka'), ('ta', 'ta')], [('rura', 'rura'), ('ya', 'yaA'), ('n', 'n')], [('naani', 'naani'), ('kuna', 'kuna'), ('chaw', 'chaw')]]
